id,pub_date,is_bestseller,slug,title,image,description,price,discount,bought,in_cart,postponed
890,2021-05-24,0,book-lzo-639,Empty Nest (El nido vacío),http://dummyimage.com/567x678.png/ff4444/ffffff,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo.,1026,0.6,414.5,421.7,149.8
891,2020-09-16,0,book-ynr-932,Perkele! Kuvia Suomesta,http://dummyimage.com/724x418.png/ff4444/ffffff,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.",2337,0.0,465.7,291.1,131.9
892,2021-06-11,0,book-lja-605,Just a Sigh,http://dummyimage.com/351x258.png/5fa2dd/ffffff,"Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero.",1037,0.8,728.5,370.0,238.9
893,2020-11-02,0,book-hwe-451,"Wicker Man, The",http://dummyimage.com/692x352.png/ff4444/ffffff,"Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",2892,0.7,307.3,373.6,61.6
894,2021-08-01,1,book-fla-193,Disco Pigs,http://dummyimage.com/267x559.png/ff4444/ffffff,Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum.,1814,0.7,931.9,343.3,209.1
895,2022-02-15,0,book-oxl-556,"Disorderly Orderly, The",http://dummyimage.com/687x675.png/cc0000/ffffff,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",849,0.2,494.3,199.7,31.3
896,2020-11-25,1,book-tin-527,"Wrong Arm of the Law, The",http://dummyimage.com/674x585.png/5fa2dd/ffffff,"Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat.",733,0.7,282.8,111.9,26.0
897,2021-04-05,0,book-lvl-385,Altered,http://dummyimage.com/609x285.png/cc0000/ffffff,Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum.,2399,0.4,575.3,217.1,108.0
898,2022-12-20,0,book-iuc-498,Baadasssss! (How to Get the Man's Foot Outta Your Ass),http://dummyimage.com/464x521.png/dddddd/000000,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl. Nunc nisl.",1794,0.8,962.6,473.2,174.8
899,2022-05-30,0,book-idt-332,Spontaneous Combustion,http://dummyimage.com/327x374.png/cc0000/ffffff,"Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus.",1087,0.2,893.5,113.0,64.7
900,2022-08-03,1,book-gtw-246,Mac & Devin Go to High School,http://dummyimage.com/611x258.png/5fa2dd/ffffff,"Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",2901,0.6,343.0,238.9,124.9
901,2021-07-29,0,book-xgf-883,Stunt Squad,http://dummyimage.com/490x439.png/cc0000/ffffff,"Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis.",2209,0.9,841.7,108.7,235.4
902,2022-09-08,0,book-zlw-879,Los Angeles Plays Itself,http://dummyimage.com/653x355.png/dddddd/000000,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus.",956,0.7,287.9,199.0,213.3
903,2021-11-16,1,book-bde-998,The Plague of the Zombies,http://dummyimage.com/276x499.png/cc0000/ffffff,"Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",690,0.2,955.7,414.7,54.9
904,2022-07-22,1,book-ade-980,Naked Violence,http://dummyimage.com/485x699.png/cc0000/ffffff,"Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus.",1961,0.3,488.3,447.4,202.4
905,2022-06-10,1,book-ndg-908,Dark Girls,http://dummyimage.com/537x464.png/5fa2dd/ffffff,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.",2526,0.1,858.0,350.6,193.1
906,2021-08-25,0,book-pll-535,Separate Lies,http://dummyimage.com/386x361.png/cc0000/ffffff,"Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi.",1383,0.0,906.8,144.2,67.9
907,2021-06-30,1,book-mjl-987,Justin Bieber: Never Say Never,http://dummyimage.com/462x794.png/cc0000/ffffff,"Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio.",1477,0.2,763.0,121.6,82.3
908,2020-12-29,0,book-esx-157,Law Abiding Citizen,http://dummyimage.com/375x704.png/dddddd/000000,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.",1596,0.6,575.0,88.2,141.6
909,2022-08-17,1,book-dcl-872,"Best Little Whorehouse in Texas, The",http://dummyimage.com/696x483.png/cc0000/ffffff,"Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.",2108,0.1,231.4,363.6,163.2
910,2022-01-30,0,book-yfc-543,Musa the Warrior (Musa),http://dummyimage.com/430x437.png/ff4444/ffffff,"Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",604,0.2,410.0,447.6,140.4
911,2021-10-26,1,book-sdd-013,Brotherhood of Death,http://dummyimage.com/554x269.png/cc0000/ffffff,"Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero.",1250,0.4,440.7,332.1,207.4
912,2022-12-29,1,book-sbw-065,"Return of Dracula, The",http://dummyimage.com/284x310.png/cc0000/ffffff,"In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",1694,0.4,510.2,483.2,40.0
913,2022-09-16,1,book-ipp-742,52 Pick-Up,http://dummyimage.com/524x337.png/5fa2dd/ffffff,"Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.",634,0.3,449.8,441.4,87.3
914,2022-10-07,0,book-gkl-575,Stone Reader,http://dummyimage.com/350x462.png/dddddd/000000,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo.",1191,0.2,651.4,417.9,202.4
915,2022-04-27,0,book-rlc-050,Car Bonus (Autobonus),http://dummyimage.com/446x514.png/cc0000/ffffff,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo.",659,0.6,312.9,103.7,125.2
916,2021-11-07,0,book-cwi-349,Snug as a Bug (U Pana Boga za piecem),http://dummyimage.com/507x333.png/5fa2dd/ffffff,"Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus.",1480,0.0,610.2,469.2,206.5
917,2020-10-31,0,book-vmp-359,Adios Carmen,http://dummyimage.com/304x659.png/ff4444/ffffff,"Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula.",1793,0.7,493.3,382.7,60.6
918,2021-08-01,0,book-pmj-139,Coffin Rock,http://dummyimage.com/561x716.png/ff4444/ffffff,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo.",1228,0.5,622.9,178.3,61.4
919,2021-05-12,1,book-aff-064,Brown of Harvard,http://dummyimage.com/417x666.png/5fa2dd/ffffff,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.",993,0.8,815.3,343.4,227.4
920,2022-02-26,1,book-zem-423,Shenandoah,http://dummyimage.com/544x414.png/cc0000/ffffff,"Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.",2168,0.1,514.9,474.2,224.2
921,2021-02-04,1,book-wmi-484,Janie Jones,http://dummyimage.com/794x543.png/5fa2dd/ffffff,"Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula.",1149,0.4,619.2,220.6,219.6
922,2022-06-28,0,book-cdg-114,First Shot,http://dummyimage.com/520x704.png/5fa2dd/ffffff,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor.",2690,1.0,684.8,334.5,79.3
923,2022-01-29,0,book-jmj-450,Somersault,http://dummyimage.com/598x577.png/ff4444/ffffff,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh.,1998,0.9,481.1,331.7,203.7
924,2022-12-31,1,book-oyg-963,Contact,http://dummyimage.com/765x687.png/ff4444/ffffff,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.",1635,0.5,522.6,402.4,53.0
925,2022-03-13,1,book-lhf-679,Life and Debt,http://dummyimage.com/676x513.png/cc0000/ffffff,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo.",2544,0.3,963.1,371.1,220.1
926,2022-10-22,0,book-ykk-376,"Messenger, The (Ulak)",http://dummyimage.com/770x354.png/dddddd/000000,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo.",1959,0.5,824.0,316.2,103.3
927,2021-05-10,0,book-asb-305,The Dark Horse,http://dummyimage.com/613x539.png/dddddd/000000,"Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",1608,1.0,485.3,103.0,29.9
928,2020-12-12,0,book-fpv-823,"Cigarette Girl of Mosselprom, The (Papirosnitsa ot Mosselproma)",http://dummyimage.com/459x761.png/5fa2dd/ffffff,Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante.,1827,0.2,528.6,402.4,63.5
929,2022-01-16,1,book-lxz-570,Männerherzen... und die ganz ganz große Liebe,http://dummyimage.com/578x700.png/cc0000/ffffff,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.",1765,0.6,985.4,247.1,139.6
930,2022-03-25,0,book-acc-405,April Story,http://dummyimage.com/457x695.png/dddddd/000000,"Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla.",2221,0.2,644.4,149.1,136.2
931,2022-10-14,1,book-joc-958,Koi... Mil Gaya,http://dummyimage.com/414x346.png/cc0000/ffffff,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,1798,0.6,860.4,412.8,184.2
932,2021-09-27,1,book-rfs-604,"Bodyguard, The",http://dummyimage.com/715x348.png/cc0000/ffffff,In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh.,525,0.6,260.4,363.3,165.9
933,2022-10-17,1,book-shm-010,Outlaw Blues,http://dummyimage.com/624x435.png/5fa2dd/ffffff,"Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio.",2418,0.1,652.2,175.6,181.3
934,2021-05-21,0,book-tdk-059,Unholy,http://dummyimage.com/736x571.png/5fa2dd/ffffff,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti.",1117,0.9,621.5,56.8,86.5
935,2022-02-01,1,book-hoh-081,"Motorcycle Diaries, The (Diarios de motocicleta)",http://dummyimage.com/619x436.png/ff4444/ffffff,"Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo.",1497,0.5,307.0,295.1,33.5
936,2021-07-06,0,book-awp-658,Love unto Death (L'amour a mort),http://dummyimage.com/355x567.png/cc0000/ffffff,"Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",2592,0.7,759.5,272.0,170.5
937,2022-10-20,1,book-yfi-565,Two Men in Manhattan (Deux hommes dans Manhattan),http://dummyimage.com/720x296.png/dddddd/000000,"Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst.",2930,0.9,574.1,178.3,78.2
938,2022-11-19,1,book-lqj-321,"Red and the White, The (Csillagosok, katonák)",http://dummyimage.com/648x484.png/cc0000/ffffff,"Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",1522,0.8,466.3,349.0,152.2
939,2020-10-30,0,book-ceq-716,Are You Here,http://dummyimage.com/512x533.png/ff4444/ffffff,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.",938,0.8,698.5,263.0,28.1
940,2022-11-17,0,book-eta-426,4 for Texas,http://dummyimage.com/358x796.png/5fa2dd/ffffff,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.",905,0.4,413.8,407.7,60.1
941,2021-02-06,0,book-apu-203,Town & Country,http://dummyimage.com/687x618.png/ff4444/ffffff,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante.",1637,0.4,839.3,485.2,73.0
942,2021-04-27,1,book-mdt-834,Broken Trail,http://dummyimage.com/754x683.png/cc0000/ffffff,"Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio.",2437,0.2,334.3,70.7,174.9
